Data,Hora,Padrao,Resultado,Estagio
09/04/2025,18:43:11,VVPVVP,LOSS,Martingale 1
09/04/2025,18:43:43,VVPVVP,LOSS,Martingale 2
09/04/2025,18:44:14,VVPVVP,WIN,Martingale 2
09/04/2025,18:45:45,VPPPVPP,WIN,Martingale 0
09/04/2025,18:46:43,PPVPPPV,BRANCO,Martingale 0
09/04/2025,18:50:45,VPPPVPV,WIN,Martingale 0
09/04/2025,18:51:44,PPVPVVV,LOSS,Martingale 1
09/04/2025,18:52:16,PPVPVVV,WIN,Martingale 1
09/04/2025,18:53:14,PVVVVPV,LOSS,Martingale 1
09/04/2025,18:53:41,PVVVVPV,LOSS,Martingale 2
09/04/2025,18:54:13,PVVVVPV,LOSS,Gale 1
09/04/2025,18:55:43,VVPVVVVVV,LOSS,Martingale 1
09/04/2025,18:56:15,VVPVVVVVV,WIN,Martingale 1
09/04/2025,18:57:14,VVVVVVPVV,LOSS,Martingale 1
09/04/2025,18:57:46,VVVVVVPVV,WIN,Martingale 1
09/04/2025,18:58:44,PVVVPP,WIN,Martingale 0
09/04/2025,19:02:46,VPPPVV,LOSS,Martingale 1
09/04/2025,19:03:13,VPPPVV,LOSS,Martingale 2
09/04/2025,19:03:45,VPPPVV,LOSS,Gale 1
09/04/2025,19:04:44,PPPVVVVVP,WIN,Martingale 0
09/04/2025,19:05:43,VVVPPV,LOSS,Martingale 1
09/04/2025,19:06:15,VVVPPV,WIN,Martingale 1
09/04/2025,19:07:14,VPPVPVV,LOSS,Martingale 1
09/04/2025,19:07:46,VPPVPVV,WIN,Martingale 1
09/04/2025,19:08:45,PPVPVVVPP,LOSS,Martingale 1
09/04/2025,19:09:12,PPVPVVVPP,LOSS,Martingale 2
09/04/2025,19:09:44,PPVPVVVPP,LOSS,Gale 1
09/04/2025,19:12:17,PVVVVVPV,WIN,Martingale 0
09/04/2025,19:14:13,PVPVVP,LOSS,Martingale 1
09/04/2025,19:14:45,PVPVVP,LOSS,Martingale 2
09/04/2025,19:15:17,PVPVVP,BRANCO,Martingale 2
09/04/2025,19:16:42,VVBVV,LOSS,Martingale 1
09/04/2025,19:17:14,VVBVV,LOSS,Martingale 2
09/04/2025,19:17:46,VVBVV,LOSS,Gale 1
09/04/2025,19:25:17,PVVVPVVVV,LOSS,Martingale 1
09/04/2025,19:25:44,PVVVPVVVV,WIN,Martingale 1
09/04/2025,19:27:14,VVVPVPP,WIN,Martingale 0
09/04/2025,19:28:18,VVVPVPPPP,WIN,Martingale 0
09/04/2025,19:29:17,VPPPPVP,WIN,Martingale 0
09/04/2025,19:30:47,PPVPPPV,LOSS,Martingale 1
09/04/2025,19:31:14,PPVPPPV,WIN,Martingale 1
09/04/2025,19:33:15,VVPPPV,WIN,Martingale 0
09/04/2025,19:34:14,VPPPVPV,WIN,Martingale 0
09/04/2025,19:35:19,PVPVVP,LOSS,Martingale 1
09/04/2025,19:35:45,PVPVVP,LOSS,Martingale 2
09/04/2025,19:36:17,PVPVVP,LOSS,Gale 1
09/04/2025,19:38:45,VPPPPPVVV,LOSS,Martingale 1
09/04/2025,19:39:17,VPPPPPVVV,LOSS,Martingale 2
09/04/2025,19:39:49,VPPPPPVVV,LOSS,Gale 1
09/04/2025,19:40:48,VVPPPB,WIN,Martingale 0
09/04/2025,19:43:46,PPPPB,WIN,Martingale 0
09/04/2025,19:46:14,BPPPVV,WIN,Martingale 0
09/04/2025,19:47:44,PVVPVV,LOSS,Martingale 1
09/04/2025,19:48:16,PVVPVV,BRANCO,Martingale 1
09/04/2025,19:49:47,PVVVBPP,WIN,Martingale 0
09/04/2025,19:50:45,BPPPP,WIN,Martingale 0
09/04/2025,19:53:50,VVPPPV,WIN,Martingale 0
09/04/2025,19:54:48,VPPPVPP,WIN,Martingale 0
09/04/2025,19:55:47,PPVPPPV,WIN,Martingale 0
09/04/2025,19:56:46,VPPPVPP,LOSS,Martingale 1
09/04/2025,19:57:18,VPPPVPP,WIN,Martingale 1
09/04/2025,19:58:17,VPPVPV,LOSS,Martingale 1
09/04/2025,19:58:49,VPPVPV,LOSS,Martingale 2
09/04/2025,19:59:16,VPPVPV,WIN,Martingale 2
09/04/2025,20:00:20,VPVPPVV,LOSS,Martingale 1
09/04/2025,20:00:46,VPVPPVV,LOSS,Martingale 2
09/04/2025,20:01:18,VPVPPVV,LOSS,Gale 1
09/04/2025,20:02:48,PVVVVVPV,WIN,Martingale 0
09/04/2025,20:05:16,PVPVPVP,WIN,Martingale 0
09/04/2025,20:06:21,VPVPPV,LOSS,Martingale 1
09/04/2025,20:06:47,VPVPPV,WIN,Martingale 1
09/04/2025,20:08:18,PVVPVP,WIN,Martingale 0
09/04/2025,20:09:48,PVPVVP,WIN,Martingale 0
09/04/2025,20:10:47,PVVPPV,LOSS,Martingale 1
09/04/2025,20:11:18,PVVPPV,LOSS,Martingale 2
09/04/2025,20:11:50,PVVPPV,BRANCO,Martingale 2
09/04/2025,20:14:18,BPVPV,LOSS,Martingale 1
09/04/2025,20:14:50,BPVPV,LOSS,Martingale 2
09/04/2025,20:15:17,BPVPV,LOSS,Gale 1
09/04/2025,20:17:18,PVVVVPPV,WIN,Martingale 0
09/04/2025,20:18:17,VPPVVP,LOSS,Martingale 1
09/04/2025,20:18:49,VPPVVP,WIN,Martingale 1
09/04/2025,20:20:19,VPPVVV,WIN,Martingale 0
09/04/2025,20:22:52,PVVVVVPPP,LOSS,Martingale 1
09/04/2025,20:23:18,PVVVVVPPP,WIN,Martingale 1
09/04/2025,20:24:17,VPPPVPP,LOSS,Martingale 1
09/04/2025,20:24:49,VPPPVPP,LOSS,Martingale 2
09/04/2025,20:25:21,VPPPVPP,LOSS,Gale 1
09/04/2025,20:26:20,PPVVVP,WIN,Martingale 0
09/04/2025,20:27:19,PVVVPVP,WIN,Martingale 0
09/04/2025,20:28:49,VPVPB,WIN,Martingale 0
09/04/2025,20:32:20,BVPVP,LOSS,Martingale 1
09/04/2025,20:32:52,BVPVP,LOSS,Martingale 2
09/04/2025,20:33:18,BVPVP,LOSS,Gale 1
09/04/2025,20:34:49,PVPPPPPV,WIN,Martingale 0
09/04/2025,20:35:52,VPPPPPVVV,WIN,Martingale 0
09/04/2025,20:37:22,PVVVPVP,WIN,Martingale 0
09/04/2025,20:38:22,VPVPPV,LOSS,Martingale 1
09/04/2025,20:38:48,VPVPPV,WIN,Martingale 1
09/04/2025,20:39:52,PVPPVPVV,LOSS,Martingale 1
09/04/2025,20:40:19,PVPPVPVV,LOSS,Martingale 2
09/04/2025,20:40:51,PVPPVPVV,WIN,Martingale 2
09/04/2025,20:42:21,VVPPVPV,WIN,Martingale 0
09/04/2025,20:43:20,PPVPVVV,WIN,Martingale 0
09/04/2025,20:44:19,PPVPVVVPP,LOSS,Martingale 1
09/04/2025,20:44:51,PPVPVVVPP,WIN,Martingale 1
09/04/2025,20:45:50,VVPPVPV,LOSS,Martingale 1
09/04/2025,20:46:22,VVPPVPV,WIN,Martingale 1
09/04/2025,20:47:52,PVPVPVVP,LOSS,Martingale 1
09/04/2025,20:48:19,PVPVPVVP,WIN,Martingale 1
09/04/2025,20:50:52,PVPVVVP,WIN,Martingale 0
09/04/2025,20:51:51,VVVPPV,LOSS,Martingale 1
09/04/2025,20:52:22,VVVPPV,LOSS,Martingale 2
09/04/2025,20:52:49,VVVPPV,WIN,Martingale 2
09/04/2025,20:53:53,PPVPPVV,WIN,Martingale 0
09/04/2025,20:55:23,VPPVVVVP,WIN,Martingale 0
09/04/2025,20:56:22,PVVVVPPV,WIN,Martingale 0
09/04/2025,20:57:21,VPPVVP,WIN,Martingale 0
09/04/2025,20:58:20,PVVPVV,WIN,Martingale 0
09/04/2025,20:59:50,VPVVPVP,LOSS,Martingale 1
09/04/2025,21:00:22,VPVVPVP,WIN,Martingale 1
09/04/2025,21:01:52,PVPVPVP,WIN,Martingale 0
09/04/2025,21:03:22,PVPVPVVP,WIN,Martingale 0
09/04/2025,21:06:22,VPPPPPVP,WIN,Martingale 0
09/04/2025,21:07:52,PVPVVP,WIN,Martingale 0
09/04/2025,21:08:51,VPVVPVP,LOSS,Martingale 1
09/04/2025,21:09:23,VPVVPVP,WIN,Martingale 1
09/04/2025,21:11:24,PVPVPVVP,WIN,Martingale 0
09/04/2025,21:13:21,VVPPPPV,WIN,Martingale 0
09/04/2025,21:14:25,VPPPPVVV,LOSS,Martingale 1
09/04/2025,21:14:51,VPPPPVVV,WIN,Martingale 1
09/04/2025,21:15:50,PVVVPVP,LOSS,Martingale 1
09/04/2025,21:16:22,PVVVPVP,LOSS,Martingale 2
09/04/2025,21:16:54,PVVVPVP,WIN,Martingale 2
09/04/2025,21:17:53,PVPVVPP,LOSS,Martingale 1
09/04/2025,21:18:26,PVPVVPP,LOSS,Martingale 2
09/04/2025,21:18:52,PVPVVPP,WIN,Martingale 2
09/04/2025,21:20:23,PVVPPV,LOSS,Martingale 1
09/04/2025,21:20:55,PVVPPV,WIN,Martingale 1
09/04/2025,21:22:25,PVVPVV,LOSS,Martingale 1
09/04/2025,21:22:51,PVVPVV,LOSS,Martingale 2
09/04/2025,21:23:23,PVVPVV,LOSS,Gale 1
09/04/2025,21:24:22,VVVVB,WIN,Martingale 0
09/04/2025,21:25:53,VVVVBPVP,LOSS,Martingale 1
09/04/2025,21:26:25,VVVVBPVP,WIN,Martingale 1
09/04/2025,21:27:55,VPPVPP,LOSS,Martingale 1
09/04/2025,21:28:22,VPPVPP,LOSS,Martingale 2
09/04/2025,21:28:54,VPPVPP,LOSS,Gale 1
09/04/2025,21:29:52,PPVPPPPPV,LOSS,Martingale 1
09/04/2025,21:30:24,PPVPPPPPV,WIN,Martingale 1
09/04/2025,21:32:26,VPVPPV,WIN,Martingale 0
09/04/2025,21:33:24,VPPVVP,LOSS,Martingale 1
09/04/2025,21:33:56,VPPVVP,LOSS,Martingale 2
09/04/2025,21:34:23,VPPVVP,WIN,Martingale 2
09/04/2025,21:35:53,VPPPVPV,LOSS,Martingale 1
09/04/2025,21:36:26,VPPPVPV,LOSS,Martingale 2
09/04/2025,21:36:52,VPPPVPV,LOSS,Gale 1
09/04/2025,21:38:54,VPPPPVV,LOSS,Martingale 1
09/04/2025,21:39:26,VPPPPVV,LOSS,Martingale 2
09/04/2025,21:39:53,VPPPPVV,WIN,Martingale 2
09/04/2025,21:41:23,PVVVVPPP,WIN,Martingale 0
09/04/2025,21:44:27,BPPPP,LOSS,Martingale 1
09/04/2025,21:44:53,BPPPP,BRANCO,Martingale 1
09/04/2025,21:47:52,VPPBP,LOSS,Martingale 1
09/04/2025,21:48:24,VPPBP,WIN,Martingale 1
09/04/2025,21:51:55,BVPVP,WIN,Martingale 0
09/04/2025,21:53:25,VPVPVPP,WIN,Martingale 0
09/04/2025,21:54:55,VPPVPP,WIN,Martingale 0
09/04/2025,21:56:25,VPPVVP,WIN,Martingale 0
09/04/2025,21:58:27,VVPPPPV,WIN,Martingale 0
09/04/2025,22:01:58,VPPPPPPP,BRANCO,Martingale 0
09/04/2025,22:06:26,VVBPVVP,LOSS,Martingale 1
09/04/2025,22:06:58,VVBPVVP,LOSS,Martingale 2
09/04/2025,22:07:25,VVBPVVP,BRANCO,Martingale 2
09/04/2025,22:11:58,VPPPPVP,BRANCO,Martingale 0
09/04/2025,22:14:26,BVPVP,LOSS,Martingale 1
09/04/2025,22:14:58,BVPVP,LOSS,Martingale 2
09/04/2025,22:15:25,BVPVP,WIN,Martingale 2
09/04/2025,22:16:55,VPPPVPP,LOSS,Martingale 1
09/04/2025,22:17:27,VPPPVPP,LOSS,Martingale 2
09/04/2025,22:17:59,VPPPVPP,LOSS,Gale 1
09/04/2025,22:18:58,PPVPPPPPP,LOSS,Martingale 1
09/04/2025,22:19:29,PPVPPPPPP,LOSS,Martingale 2
09/04/2025,22:19:56,PPVPPPPPP,WIN,Martingale 2
09/04/2025,22:21:27,PVVPVV,WIN,Martingale 0
09/04/2025,22:22:57,PVVPPV,WIN,Martingale 0
09/04/2025,22:23:56,VVPPVPV,LOSS,Martingale 1
09/04/2025,22:24:28,VVPPVPV,WIN,Martingale 1
09/04/2025,22:25:58,PVPVPVVP,WIN,Martingale 0
09/04/2025,22:27:28,VVPPPV,LOSS,Martingale 1
09/04/2025,22:27:55,VVPPPV,LOSS,Martingale 2
09/04/2025,22:28:27,VVPPPV,LOSS,Gale 1
09/04/2025,22:29:26,PPVVVVP,LOSS,Martingale 1
09/04/2025,22:29:58,PPVVVVP,WIN,Martingale 1
09/04/2025,22:31:28,VPPVVV,WIN,Martingale 0
09/04/2025,22:33:30,VVPVVP,WIN,Martingale 0
09/04/2025,22:35:00,VVPPPV,WIN,Martingale 0
09/04/2025,22:35:59,VPPPVVP,WIN,Martingale 0
09/04/2025,22:36:58,PVVPVP,LOSS,Martingale 1
09/04/2025,22:37:30,PVVPVP,WIN,Martingale 1
09/04/2025,22:41:27,VVPVVP,LOSS,Martingale 1
09/04/2025,22:41:59,VVPVVP,WIN,Martingale 1
09/04/2025,22:42:58,PVVPVPP,WIN,Martingale 0
09/04/2025,22:43:57,VPVPPVV,BRANCO,Martingale 0
09/04/2025,22:47:27,VPPVVP,LOSS,Martingale 1
09/04/2025,22:47:59,VPPVVP,LOSS,Martingale 2
09/04/2025,22:48:31,VPPVVP,LOSS,Gale 1
09/04/2025,22:50:27,VPVVVVVP,WIN,Martingale 0
09/04/2025,22:51:31,VVPVVVVVPVV,WIN,Martingale 0
09/04/2025,22:53:28,VVPVVVVVV,LOSS,Martingale 1
09/04/2025,22:54:00,VVPVVVVVV,LOSS,Martingale 2
09/04/2025,22:54:31,VVPVVVVVV,WIN,Martingale 2
09/04/2025,22:56:27,VVVPVPP,WIN,Martingale 0
09/04/2025,22:57:32,VVPVPPPV,LOSS,Martingale 1
09/04/2025,22:57:58,VVPVPPPV,BRANCO,Martingale 1
09/04/2025,22:59:02,PVPBP,WIN,Martingale 0
09/04/2025,23:00:01,PVPBPVV,LOSS,Martingale 1
09/04/2025,23:00:28,PVPBPVV,LOSS,Martingale 2
09/04/2025,23:01:00,PVPBPVV,WIN,Martingale 2
09/04/2025,23:02:30,VVPPVPP,WIN,Martingale 0
09/04/2025,23:03:29,PPVPPPV,LOSS,Martingale 1
09/04/2025,23:04:01,PPVPPPV,LOSS,Martingale 2
09/04/2025,23:04:33,PPVPPPV,BRANCO,Martingale 2
09/04/2025,23:05:58,PVVVBPP,WIN,Martingale 0
09/04/2025,23:08:31,PPVPPV,LOSS,Martingale 1
09/04/2025,23:09:03,PPVPPV,WIN,Martingale 1
09/04/2025,23:10:33,PVVPPV,WIN,Martingale 0
09/04/2025,23:11:32,VVPPVPV,WIN,Martingale 0
09/04/2025,23:12:31,VPPVPVVP,WIN,Martingale 0
09/04/2025,23:13:30,PVVPPV,WIN,Martingale 0
09/04/2025,23:14:29,VVPPVPP,WIN,Martingale 0
09/04/2025,23:15:59,PPPPB,LOSS,Martingale 1
09/04/2025,23:16:31,PPPPB,WIN,Martingale 1
09/04/2025,23:18:59,VPPPVV,WIN,Martingale 0
09/04/2025,23:20:03,PPVVVP,LOSS,Martingale 1
09/04/2025,23:20:30,PPVVVP,BRANCO,Martingale 1
09/04/2025,23:22:31,PVBPPV,LOSS,Martingale 1
09/04/2025,23:23:03,PVBPPV,BRANCO,Martingale 1
09/04/2025,23:27:31,VVPPPV,LOSS,Martingale 1
09/04/2025,23:28:03,VVPPPV,WIN,Martingale 1
09/04/2025,23:29:33,PVVPPV,BRANCO,Martingale 0
09/04/2025,23:34:32,VVPVVP,WIN,Martingale 0
09/04/2025,23:35:31,PVVPVV,LOSS,Martingale 1
09/04/2025,23:36:03,PVVPVV,WIN,Martingale 1
09/04/2025,23:37:02,VVPVVVPP,WIN,Martingale 0
09/04/2025,23:38:32,VVPPVPV,LOSS,Martingale 1
09/04/2025,23:39:04,VVPPVPV,WIN,Martingale 1
09/04/2025,23:40:34,PVPVPVVP,LOSS,Martingale 1
09/04/2025,23:41:01,PVPVPVVP,LOSS,Martingale 2
09/04/2025,23:41:33,PVPVPVVP,LOSS,Gale 1
09/04/2025,23:42:32,VVPVVVP,LOSS,Martingale 1
09/04/2025,23:43:04,VVPVVVP,WIN,Martingale 1
09/04/2025,23:44:03,VVVPVPP,WIN,Martingale 0
09/04/2025,23:49:33,VVPPPV,WIN,Martingale 0
09/04/2025,23:50:32,VPPPVVP,LOSS,Martingale 1
09/04/2025,23:51:04,VPPPVVP,BRANCO,Martingale 1
09/04/2025,23:52:03,VPPBP,BRANCO,Martingale 0
09/04/2025,23:55:33,BPVPV,WIN,Martingale 0
09/04/2025,23:57:03,VPVPPV,WIN,Martingale 0
09/04/2025,23:58:02,VPPVPP,WIN,Martingale 0
09/04/2025,23:59:33,VPPVVP,WIN,Martingale 0
10/04/2025,00:00:31,PVVPPV,WIN,Martingale 0
10/04/2025,00:01:36,VPPVPP,BRANCO,Martingale 0
10/04/2025,00:04:04,PPBVVPV,LOSS,Martingale 1
10/04/2025,00:04:35,PPBVVPV,WIN,Martingale 1
10/04/2025,00:06:32,VVPPPV,WIN,Martingale 0
10/04/2025,00:07:36,VPPPVVP,LOSS,Martingale 1
10/04/2025,00:08:03,VPPPVVP,WIN,Martingale 1
10/04/2025,00:12:04,VPPPVV,WIN,Martingale 0
10/04/2025,00:14:06,VVPVVP,WIN,Martingale 0
10/04/2025,00:15:36,VVPPPV,WIN,Martingale 0
10/04/2025,00:17:07,PPVVVP,WIN,Martingale 0
10/04/2025,00:19:03,VVPVVVP,LOSS,Martingale 1
10/04/2025,00:19:35,VVPVVVP,LOSS,Martingale 2
10/04/2025,00:20:07,VVPVVVP,LOSS,Gale 1
10/04/2025,00:21:05,PVVVPVVVV,LOSS,Martingale 1
10/04/2025,00:21:38,PVVVPVVVV,LOSS,Martingale 2
10/04/2025,00:22:04,PVVVPVVVV,LOSS,Gale 1
10/04/2025,00:23:03,VVPPPV,WIN,Martingale 0
10/04/2025,00:24:07,VPPPVVP,WIN,Martingale 0
10/04/2025,00:26:35,VVVVB,WIN,Martingale 0
10/04/2025,00:28:05,VVVVBPVP,LOSS,Martingale 1
10/04/2025,00:28:37,VVVVBPVP,LOSS,Martingale 2
10/04/2025,00:29:04,VVVVBPVP,WIN,Martingale 2
10/04/2025,00:30:34,VPPPVPP,WIN,Martingale 0
10/04/2025,00:32:04,VPPVVV,WIN,Martingale 0
10/04/2025,00:34:06,VVPVVP,LOSS,Martingale 1
10/04/2025,00:34:38,VVPVVP,LOSS,Martingale 2
10/04/2025,00:35:04,VVPVVP,LOSS,Gale 1
10/04/2025,00:36:08,VVPVVVP,WIN,Martingale 0
10/04/2025,00:37:07,PVVVPVP,BRANCO,Martingale 0
10/04/2025,00:38:06,PVPBP,WIN,Martingale 0
10/04/2025,00:39:05,PVPBPVV,WIN,Martingale 0
10/04/2025,00:43:38,VVVVVVPVV,BRANCO,Martingale 0
10/04/2025,00:46:05,BPPPP,LOSS,Martingale 1
10/04/2025,00:46:37,BPPPP,LOSS,Martingale 2
10/04/2025,00:47:09,BPPPP,WIN,Martingale 2
10/04/2025,00:52:39,BPVPV,LOSS,Martingale 1
10/04/2025,00:53:06,BPVPV,LOSS,Martingale 2
10/04/2025,00:53:38,BPVPV,LOSS,Gale 1
10/04/2025,00:54:37,VPVPPPV,LOSS,Martingale 1
10/04/2025,00:55:09,VPVPPPV,WIN,Martingale 1
10/04/2025,00:56:08,VPPPVPVV,WIN,Martingale 0
10/04/2025,00:58:36,VVVPPV,WIN,Martingale 0
10/04/2025,00:59:40,VPPVPV,WIN,Martingale 0
10/04/2025,01:00:38,PPVPVPV,LOSS,Martingale 1
10/04/2025,01:01:10,PPVPVPV,LOSS,Martingale 2
10/04/2025,01:01:37,PPVPVPV,LOSS,Gale 1
10/04/2025,01:03:39,PVVVVPPV,LOSS,Martingale 1
10/04/2025,01:04:06,PVVVVPPV,LOSS,Martingale 2
10/04/2025,01:04:38,PVVVVPPV,LOSS,Gale 1
10/04/2025,01:07:10,PBPPV,LOSS,Martingale 1
10/04/2025,01:07:37,PBPPV,WIN,Martingale 1
10/04/2025,01:08:36,PPVPVB,LOSS,Martingale 1
10/04/2025,01:09:08,PPVPVB,LOSS,Martingale 2
10/04/2025,01:09:40,PPVPVB,BRANCO,Martingale 2
10/04/2025,01:12:07,BVVVV,WIN,Martingale 0
10/04/2025,01:17:06,BPVPV,WIN,Martingale 0
10/04/2025,01:19:08,PVPVVP,LOSS,Martingale 1
10/04/2025,01:19:40,PVPVVP,LOSS,Martingale 2
10/04/2025,01:20:12,PVPVVP,LOSS,Gale 1
10/04/2025,01:21:10,VVPVVVP,WIN,Martingale 0
10/04/2025,01:23:12,PVVVPVVVV,LOSS,Martingale 1
10/04/2025,01:23:38,PVVVPVVVV,LOSS,Martingale 2
10/04/2025,01:24:10,PVVVPVVVV,WIN,Martingale 2
10/04/2025,01:25:40,VPPVVP,LOSS,Martingale 1
10/04/2025,01:26:12,VPPVVP,BRANCO,Martingale 1
10/04/2025,01:29:37,VPPVVB,LOSS,Martingale 1
10/04/2025,01:30:09,VPPVVB,WIN,Martingale 1
10/04/2025,01:33:39,PVVVVVPV,BRANCO,Martingale 0
10/04/2025,01:35:09,VVPVBPV,LOSS,Martingale 1
10/04/2025,01:35:41,VVPVBPV,WIN,Martingale 1
10/04/2025,01:37:11,PVVPVP,WIN,Martingale 0
10/04/2025,01:38:10,VPVPPV,WIN,Martingale 0
10/04/2025,01:39:08,VPPVVV,BRANCO,Martingale 0
10/04/2025,01:40:39,PVVVBPP,LOSS,Martingale 1
10/04/2025,01:41:11,PVVVBPP,WIN,Martingale 1
10/04/2025,01:43:12,PPVPVPV,WIN,Martingale 0
10/04/2025,01:45:39,PVVVVPV,LOSS,Martingale 1
10/04/2025,01:46:11,PVVVVPV,LOSS,Martingale 2
10/04/2025,01:46:43,PVVVVPV,LOSS,Gale 1
10/04/2025,01:47:41,VVPVVVVP,LOSS,Martingale 1
10/04/2025,01:48:13,VVPVVVVP,LOSS,Martingale 2
10/04/2025,01:48:40,VVPVVVVP,LOSS,Gale 1
10/04/2025,01:49:39,VVVVPVVVP,LOSS,Martingale 1
10/04/2025,01:50:11,VVVVPVVVP,LOSS,Martingale 2
10/04/2025,01:50:43,VVVVPVVVP,LOSS,Gale 1
10/04/2025,01:52:39,VPPPPPPP,LOSS,Martingale 1
10/04/2025,01:53:11,VPPPPPPP,LOSS,Martingale 2
10/04/2025,01:53:43,VPPPPPPP,WIN,Martingale 2
10/04/2025,01:55:44,PPPVVVV,WIN,Martingale 0
10/04/2025,01:56:43,PPPVVVVPV,LOSS,Martingale 1
10/04/2025,01:57:09,PPPVVVVPV,WIN,Martingale 1
10/04/2025,02:02:13,VPVPB,WIN,Martingale 0
10/04/2025,02:04:09,BVPVP,LOSS,Martingale 1
10/04/2025,02:04:41,BVPVP,LOSS,Martingale 2
10/04/2025,02:05:13,BVPVP,WIN,Martingale 2
10/04/2025,02:06:11,VPPPVV,WIN,Martingale 0
10/04/2025,02:07:41,PVVPPB,BRANCO,Martingale 0
10/04/2025,02:16:45,VPVVBVPPP,LOSS,Martingale 1
10/04/2025,02:17:11,VPVVBVPPP,WIN,Martingale 1
10/04/2025,02:18:15,VPPPPVP,LOSS,Martingale 1
10/04/2025,02:18:42,VPPPPVP,WIN,Martingale 1
10/04/2025,02:20:12,VPPVVV,LOSS,Martingale 1
10/04/2025,02:20:43,VPPVVV,WIN,Martingale 1
10/04/2025,02:22:45,VVVPVPP,LOSS,Martingale 1
10/04/2025,02:23:11,VVVPVPP,WIN,Martingale 1
10/04/2025,02:24:41,VPPPVPP,WIN,Martingale 0
10/04/2025,02:26:11,VPPVVP,LOSS,Martingale 1
10/04/2025,02:26:43,VPPVVP,LOSS,Martingale 2
10/04/2025,02:27:15,VPPVVP,LOSS,Gale 1
10/04/2025,02:28:14,VVPVVVP,WIN,Martingale 0
10/04/2025,02:29:12,PVVVPVP,LOSS,Martingale 1
10/04/2025,02:29:44,PVVVPVP,WIN,Martingale 1
10/04/2025,02:30:43,VPVPB,LOSS,Martingale 1
10/04/2025,02:31:15,VPVPB,WIN,Martingale 1
10/04/2025,02:32:45,BVPVP,LOSS,Martingale 1
10/04/2025,02:33:17,BVPVP,LOSS,Martingale 2
10/04/2025,02:33:43,BVPVP,LOSS,Gale 1
10/04/2025,02:35:44,VPVVVVVP,LOSS,Martingale 1
10/04/2025,02:36:16,VPVVVVVP,WIN,Martingale 1
10/04/2025,02:37:15,VVVPVPP,LOSS,Martingale 1
10/04/2025,02:37:42,VVVPVPP,LOSS,Martingale 2
10/04/2025,02:38:14,VVVPVPP,LOSS,Gale 1
10/04/2025,02:39:12,PVPPPPPV,WIN,Martingale 0
10/04/2025,02:40:16,VPPPPPVVV,LOSS,Martingale 1
10/04/2025,02:40:43,VPPPPPVVV,WIN,Martingale 1
10/04/2025,02:42:13,PVVVVPPV,LOSS,Martingale 1
10/04/2025,02:42:45,PVVVVPPV,WIN,Martingale 1
10/04/2025,02:43:44,VPPVPVV,BRANCO,Martingale 0
10/04/2025,02:47:45,PPVPVPV,LOSS,Martingale 1
10/04/2025,02:48:17,PPVPVPV,WIN,Martingale 1
10/04/2025,02:49:47,PVPVPVVP,LOSS,Martingale 1
10/04/2025,02:50:13,PVPVPVVP,LOSS,Martingale 2
10/04/2025,02:50:45,PVPVPVVP,LOSS,Gale 1
10/04/2025,02:52:15,VVVVB,WIN,Martingale 0
10/04/2025,02:53:14,VVVVBPP,WIN,Martingale 0
10/04/2025,02:54:44,BPPVVV,WIN,Martingale 0
10/04/2025,02:56:45,VVPVVP,LOSS,Martingale 1
10/04/2025,02:57:17,VVPVVP,WIN,Martingale 1
10/04/2025,02:59:44,PVPVVVP,LOSS,Martingale 1
10/04/2025,03:00:16,PVPVVVP,WIN,Martingale 1
10/04/2025,03:01:15,PVVVPPVV,WIN,Martingale 0
10/04/2025,03:03:16,VVPPPV,WIN,Martingale 0
10/04/2025,03:04:15,VPPPVVP,LOSS,Martingale 1
10/04/2025,03:04:47,VPPPVVP,LOSS,Martingale 2
10/04/2025,03:05:19,VPPPVVP,WIN,Martingale 2
10/04/2025,03:06:43,VPPPVPV,BRANCO,Martingale 0
10/04/2025,03:12:19,VPPPVPP,WIN,Martingale 0
10/04/2025,03:13:48,VPPVVV,BRANCO,Martingale 0
10/04/2025,03:15:45,PVVVBVPP,WIN,Martingale 0
10/04/2025,03:17:46,VPPPPVV,WIN,Martingale 0
10/04/2025,03:19:16,PVVPPV,WIN,Martingale 0
10/04/2025,03:20:14,VPPVPP,LOSS,Martingale 1
10/04/2025,03:20:46,VPPVPP,BRANCO,Martingale 1
10/04/2025,03:24:48,PVPBP,WIN,Martingale 0
10/04/2025,03:25:46,PBPPV,WIN,Martingale 0
10/04/2025,03:26:45,BPPVVV,LOSS,Martingale 1
10/04/2025,03:27:17,BPPVVV,WIN,Martingale 1
10/04/2025,03:28:46,PVVVVPPP,LOSS,Martingale 1
10/04/2025,03:29:18,PVVVVPPP,WIN,Martingale 1
10/04/2025,03:30:17,VPPPPVV,LOSS,Martingale 1
10/04/2025,03:30:49,VPPPPVV,LOSS,Martingale 2
10/04/2025,03:31:15,VPPPPVV,WIN,Martingale 2
10/04/2025,03:32:19,PPPVVVVPV,LOSS,Martingale 1
10/04/2025,03:32:46,PPPVVVVPV,WIN,Martingale 1
10/04/2025,03:34:47,PVPVPVP,WIN,Martingale 0
10/04/2025,03:36:17,VPVPPPV,LOSS,Martingale 1
10/04/2025,03:36:49,VPVPPPV,LOSS,Martingale 2
10/04/2025,03:37:21,VPVPPPV,WIN,Martingale 2
10/04/2025,03:41:47,VPPVPV,WIN,Martingale 0
10/04/2025,03:42:46,PPVPVPV,WIN,Martingale 0
